Id_Key,Dept,Dept,Gender,Age,Total Comp,District,SSC_RES,HSC,CGPA,SSC_Board,HSC_Board,GroupOrSubject,TotalDue,ScholarshipCount,WaiverCount,ReAdmission,TotalLateRegFineCount,StudyDurationAtUiu,Course_1,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9,Course_10,Status
166,BBA,1,1,0,9,0,0,0,1.06,0,0,0,37000,0,2,0,0,2,1,1,1,3,2.67,3.67,0,0,0,0,Dropout
167,BBA,1,1,25,120,0,0,0,2.98,0,0,B. Studies,0,2,15,0,0,17,1,1,5,3.67,3,4,4.33,5,4.67,3.67,Dropout
168,BBA,1,1,0,132,0,0,0,3.01,0,0,0,0,2,12,0,1,14,5,2.33,3.33,3.33,4,4.33,4,3.33,3.33,4.33,Complete
169,BBA,1,2,28,18,0,0,0,3.17,0,0,Business studies,400,0,2,0,0,2,4.67,4.33,4,3.67,3.67,4.67,0,0,0,0,Dropout
170,BBA,1,1,0,0,0,0,0,0,0,0,BUSINESS STUDIES,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
171,BBA,1,1,26,0,0,0,0,0,0,0,Science,14500,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
172,BBA,1,1,27,123,0,0,0,3.32,0,0,BUSINESS STUDIES,0,4,9,0,2,13,5,5,3.33,3.67,5,4.33,4.67,2.67,4.33,3.33,Complete
173,BBA,1,1,27,123,0,4.25,5,3.24,5,5,Buisness Studies,0,1,13,0,0,14,4.67,4,3.67,3,5,3,5,4,4.33,4.33,Complete
174,BBA,1,1,25,63,0,4,5,1.89,4,5,Buisness Studies,0,0,9,0,1,9,3,2,2.33,2.33,2,2.33,2.33,2.67,1,2,Dropout
175,BBA,1,1,26,123,0,0,0,2.53,0,0,BUSINESS STUDIES,0,0,14,1,1,14,4,3,3,3.33,4,3.33,4,3.33,4,3.33,Complete
176,BBA,1,1,0,9,0,0,0,2.56,0,0,huminities,25750,0,1,0,0,1,3,3,4.67,0,0,0,0,0,0,0,Dropout
177,BBA,1,1,25,45,0,0,0,1.98,0,0,Business Studies,0,0,10,0,3,10,1,1,1,3.33,3.33,3,2.67,1,2,1,Dropout
178,BBA,1,2,26,123,0,0,0,3.92,0,0,Science,0,12,1,0,1,13,5,5,4.67,5,5,5,5,5,5,4,Complete
179,BBA,1,2,25,123,0,0,0,2.89,0,0,BUSINESS STUDIES,0,0,13,0,1,14,4.33,4.33,4.33,3.33,3,3.67,5,4.67,3.67,4.33,Complete
180,BBA,1,1,26,9,0,0,0,0.72,0,0,Business studies,0,0,2,0,0,2,1,1,1,2,2.67,2.67,0,0,0,0,Dropout
181,BBA,1,2,0,132,0,0,0,3,0,0,Business Studies,0,1,14,0,0,15,1,4.33,3,4.67,4.67,5,3.67,4.33,5,4.33,Complete
182,BBA,1,1,0,6,0,0,0,0.47,0,0,Buisness Studies,37100,0,2,0,0,2,1,1,1,1,2,2.33,0,0,0,0,Dropout
183,BBA,1,1,25,6,0,4.5,5,1.2,1,1,BUSINESS,0,0,3,0,0,3,1,1,1,4.67,1,3.33,1,1,0,0,Dropout
184,BBA,1,1,28,54,0,5,5,2.71,7,7,Business studies,52000,2,7,0,0,9,1,1,1,1,1,1,1,1,1,1,Dropout
185,BBA,1,1,27,75,0,0,0,2.84,0,0,BUSINESS STUDIES,38000,4,6,0,7,10,3,2.67,3.33,1,1,1,1,1,1,1,Dropout
186,BBA,1,1,27,18,0,0,0,1.15,0,0,Commerce,0,0,4,0,0,4,1,1,1,1,3,3.33,1,1,2,3.67,Dropout
187,BBA,1,1,26,18,0,5,5,1.54,5,5,COMMERCE,0,0,4,0,0,4,1,3,1,1,1,1,3.67,2.33,3.67,2.33,Dropout
188,BBA,1,1,27,6,0,0,0,0.87,0,0,BUSINESS STUDIES,38000,0,3,0,1,3,1,1,1,1,1,1,1,2.67,3.67,0,Dropout
189,BBA,1,1,26,126,0,0,0,2.78,0,0,BUSINESS STUDIES,0,1,0,0,0,17,4,4,1,3,3.33,3,2.67,3.67,4.67,2.67,Complete
190,BBA,1,1,26,132,0,5,5,3.34,6,11,Business Studies,0,4,11,0,0,15,5,4.67,2.67,3,3.67,3.33,3.67,5,5,5,Complete
191,BBA,1,2,25,21,0,3.63,3.9,1.7,0,0,0,0,0,0,0,4,5,1,1,2.67,3.33,3,1,2.67,1,1,2.33,Dropout
192,BBA,1,2,26,123,0,4.81,5,2.84,5,5,BUSINESS STUDIES,0,1,14,0,1,15,3,2.33,3.33,3.67,2.67,3.33,3.33,2.67,2.67,4,Complete
193,BBA,1,2,26,123,0,4.94,5,2.76,5,5,BUSINESS STUDIES,0,1,13,0,0,14,2.67,2.33,3,3.67,3.67,3.67,3.67,3.67,3.33,3.33,Complete
194,BBA,1,2,25,123,0,5,5,3.03,5,5,Business studies,0,2,11,0,1,13,3.67,5,2.67,3,3.33,3.67,4.33,3.67,4.33,4,Complete
195,BBA,1,1,26,42,0,3.75,3.5,1.53,5,5,Business Studies,0,0,0,0,1,6,2,2.33,2,2.67,2.67,2.33,2,2,3.33,2,Dropout
196,BBA,1,1,29,123,0,5,4.3,2.74,3,5,Science,0,0,0,0,6,14,2.67,4.33,4,4,5,3,3,4.33,2.67,4.33,Complete
197,BBA,1,1,26,126,0,5,4.9,3.67,5,0,BUSINESS STUDIES,0,8,0,0,2,13,5,5,5,4,5,5,4.67,5,5,4.67,Complete
198,BBA,1,2,25,123,0,4.88,4.1,3.09,4,4,science,0,1,3,0,1,15,4,4.33,2.67,3.67,3,4,4.33,4.67,5,2.33,Complete
199,BBA,1,1,30,123,0,4.38,4.3,3.27,5,10,0,0,2,0,0,5,13,2.33,4,4.67,1,4.67,1,1,4.33,3.33,2,Complete
200,BBA,1,1,26,126,0,4,4.4,2.62,4,4,Business Studies,23102,0,0,0,4,16,5,2.33,3.67,4.67,4,4.67,3.67,3.67,3.33,4,Complete
201,BBA,1,1,0,9,0,4.19,4.5,1.17,5,5,Business study,100,0,0,0,1,2,1,1,1,3.33,2.67,4,0,0,0,0,Dropout
202,BBA,1,1,27,15,0,4,4.9,1.27,8,5,Business Studies,0,0,0,0,0,2,2,2.33,2,2.67,1,2.33,0,0,0,0,Dropout
203,BBA,1,1,25,9,0,3.75,4.5,0.83,5,5,Buisness Studies,37000,0,0,0,1,3,1,1,1,1,1,3.33,2.67,2,0,0,Dropout
204,BBA,1,1,0,126,0,4.75,4.6,2.27,8,8,Business Studies,0,0,0,0,5,17,5,4,4.67,4,2.67,5,3.33,3.67,4.33,2.67,Complete
205,BBA,1,2,25,123,0,5,4.8,2.53,5,5,BUSINESS STUDIES,0,0,0,0,3,16,3,1,3.33,2.67,4,2.33,2,2,4,2.67,Complete
206,BBA,1,1,26,0,0,4.5,3.6,0,5,5,business study,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
207,BBA,1,1,26,135,0,4.31,4.6,3.04,5,5,Buisness Studies,0,1,0,0,0,15,4,4,3,3,4,3,4.33,4,4.67,3.33,Complete
208,BBA,1,2,27,9,0,4.44,4.8,0.93,5,5,BUSINESS STUDIES,0,0,0,0,0,2,1,1,2.33,2,1,3.33,0,0,0,0,Dropout
209,BBA,1,2,26,135,0,5,4.2,3.01,6,6,SCIENCE,0,2,0,0,7,18,4.33,4.67,4.67,4.33,4.33,4.33,4,5,3.67,4.33,Complete
210,BBA,1,2,25,42,0,4.19,4.5,1.68,5,5,B. STUDY,-2800,0,0,0,5,9,1,1,1,2.67,1,1,3,1,1,1,Dropout
211,BBA,1,1,0,0,0,3.75,3.9,0,5,5,Business,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
212,BBA,1,1,26,126,0,3.25,4.5,2.86,5,5,Humanities,0,1,0,0,1,15,3.33,4.33,4.33,4.33,4,4,4,2.67,3.67,2,Complete
213,BBA,1,2,25,123,0,4.75,4.1,2.89,6,6,Science,0,0,0,0,2,14,1,5,3.33,2,4,4,4.33,5,3.67,3.67,Complete
214,BBA,1,1,27,75,0,5,4.7,3.43,5,5,Business Studies,0,6,0,1,6,10,1,5,4.33,5,1,1,4.33,5,5,1,Dropout
215,BBA,1,1,28,33,0,5,4.3,1.81,8,8,0,41461,0,5,1,5,7,1,1,1,4.67,3.33,2.33,2.33,4,2,2,Dropout
216,BBA,1,2,27,126,0,4.75,4.9,3.82,4,4,Business Study,0,11,0,0,0,13,4.67,5,5,5,5,4.67,5,5,4.67,4.67,Complete
217,BBA,1,1,27,123,0,4.25,3.2,3.25,5,5,Commerce,0,0,0,0,0,13,5,4.33,3.67,4,4.67,3,4.33,4,4.33,3.67,Complete
218,BBA,1,2,26,123,0,4.31,4.4,2.82,1,1,SCIENCE,0,1,0,0,2,17,1,4.33,4.33,4.67,4.33,5,4.33,4.67,5,4,Complete
219,BBA,1,1,27,123,0,4.63,4.7,3.18,5,5,BUSINESS STUDIES,0,0,0,0,5,14,3.33,3.67,4.67,4.67,3.67,5,4.33,4.67,3.67,3,Complete
220,BBA,1,1,28,6,0,4,4.5,1.5,5,0,business studies,0,0,0,0,0,2,1,4.33,1,3.67,1,1,0,0,0,0,Dropout
221,BBA,1,2,28,27,0,3.8,3.5,1.88,0,0,0,0,0,0,0,6,7,1,1,2.67,1,1,1,1,1,2,1,Dropout
222,BBA,1,1,26,24,0,4.5,4.3,1.55,11,11,Buisness Studies,0,0,0,0,0,4,3.67,1,2,2.33,4.33,2.33,2,2,3.33,2.33,Dropout
223,BBA,1,1,26,12,0,4.31,3.4,0.95,5,5,Buisness Studies,0,0,0,0,0,3,1,1,1,1,1,2.33,2,3,0,0,Dropout
224,BBA,1,2,27,132,0,5,4.3,3.14,5,5,Science,0,1,0,0,1,15,4.67,4,2,4,3.33,5,5,3.33,5,4.67,Complete
225,BBA,1,1,25,126,0,4.19,4.5,3.36,5,5,BUSINESS STUDIES,0,4,0,0,0,13,4.33,5,4,3.33,5,2,2.67,4.33,5,3.33,Complete
226,BBA,1,1,26,0,0,4.5,3.9,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
227,BBA,1,1,25,0,0,4.13,4.1,0,5,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
228,BBA,1,2,25,0,0,3.69,3.6,0,5,5,Buisness Studies,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
229,BBA,1,2,30,123,0,3.8,3.4,2.53,0,0,0,-27,0,0,0,0,13,3,3.67,3.33,4.33,3.67,4.33,2,3.67,4.67,3,Complete
230,BBA,1,1,27,126,0,4.31,3.5,2.42,4,4,Commerce,0,0,0,0,10,16,4.33,4.67,4.33,2,1,2,3.67,4,3.33,3,Complete
231,BBA,1,1,26,9,0,5,4.8,2.11,11,5,Humanities,28000,0,1,0,0,1,4.33,2.33,2.67,0,0,0,0,0,0,0,Dropout
232,BBA,1,2,25,123,0,4.31,4.4,3.65,5,5,Buisness studies,0,10,0,0,5,14,4.67,5,4,3.67,4.33,4,4,4.67,5,4.33,Complete
233,BBA,1,1,26,3,0,4.56,4.9,0.89,11,5,BUSINESS STUDIES,0,0,0,0,0,1,1,1,3.67,0,0,0,0,0,0,0,Dropout
234,BBA,1,1,26,12,0,4.56,4.6,1.67,5,5,Commerce,0,0,0,0,2,4,2.33,1,1,2.67,1,1,2,3.33,4.67,1,Dropout
235,BBA,1,1,28,27,0,3.5,2.8,1.28,5,5,Buisness Studies,0,0,0,0,1,6,1,1,1,2,2,2.67,2.67,1,4.33,2.67,Dropout
236,BBA,1,2,27,135,0,5,4.4,3.94,5,5,Science,-400,13,0,0,0,14,5,5,5,5,5,5,5,4.33,5,5,Complete
237,BBA,1,1,28,66,0,4.69,3.6,2.6,3,3,Science,22500,1,0,0,0,15,1,1,1,4.33,1,1,1,1,1,4.67,Dropout
238,BBA,1,1,0,51,0,3.75,3.9,1.85,5,5,Business Studies,34000,0,12,0,4,12,1,1,1,1,1,2,4,2,1,3,Dropout
239,BBA,1,1,28,0,0,5,4.2,0,5,5,B.Studies,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
240,BBA,1,1,25,126,0,3.25,3.8,2.54,5,5,B. STUDIES,0,0,0,0,3,18,3.67,3.33,2,3.67,2.33,3,3.33,4.33,4,2.67,Complete
241,BBA,1,2,27,126,0,3.81,4.6,3.15,5,5,Buisness Studies,-4,2,12,0,3,14,3.67,4.33,2.67,2,3.33,3.67,4,5,5,4,Complete
242,BBA,1,1,27,24,0,4.81,4.2,1.42,5,5,business studies,52900,0,5,0,4,5,1,1,1,1,2.33,1,1,1,3.33,3.33,Dropout
243,BBA,1,1,25,126,0,4.19,4.7,2.29,5,5,Business Studies,0,0,0,0,0,18,1,3.33,2.33,4.33,3.67,1,4.33,2.33,4.33,4.33,Complete
244,BBA,1,1,27,9,0,3.88,4.4,0.95,5,5,Business Studies,37000,0,0,0,0,4,1,1,1,1,1,1,1,1,3.67,2.67,Dropout
245,BBA,1,2,27,0,0,4.81,4.2,0,5,5,Science,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
246,BBA,1,2,26,135,0,4.31,4.3,3.11,4,4,Business studies,0,2,0,0,1,15,2.67,3.33,2.33,2.67,4.33,4.67,4.33,3.67,5,3.33,Complete
247,BBA,1,2,25,126,0,4.81,4.3,3.64,5,5,Business Studies,0,7,14,0,3,14,4.33,5,5,5,5,4,4.33,4.67,5,5,Complete
248,BBA,1,2,26,123,0,3.69,4.3,3.64,5,5,business studies,0,8,14,0,3,14,4.67,5,4.33,5,4.33,5,4.33,5,4.33,4.67,Complete
249,BBA,1,1,25,90,0,3.56,5,1.7,5,5,B. STUDY,39750,0,15,1,2,15,1,1,1,1,1,1,1,1,3.67,3,Dropout
250,BBA,1,2,25,6,0,3.31,3.7,1,5,5,Business Studies,37000,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,Dropout
251,BBA,1,2,26,126,0,3.06,4.5,3,5,5,b. studies,0,3,0,0,4,15,1,4,1,5,3.67,2.33,4.67,4.67,5,4.33,Complete
252,BBA,1,1,25,123,0,4.75,4.6,2.61,5,5,business studies,0,1,0,0,4,15,2.67,1,3.33,1,2.67,4,3,3.33,4,4,Complete
253,BBA,1,1,26,0,0,3.69,4,0,5,5,Business studies,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
254,BBA,1,2,30,18,0,5,4.1,1.71,5,5,Business studies,38000,0,0,0,0,4,3,2,1,1,1,4,3,4.67,1,1,Dropout
255,BBA,1,1,27,30,0,4,4.4,1.28,5,5,Business studies,0,0,0,0,0,4,2,1,1,3.67,2.67,3.33,2,2.33,3,2,Dropout
256,BBA,1,2,28,3,0,3.25,3.8,0.78,5,5,BBA,0,0,0,0,0,1,1,3.33,1,0,0,0,0,0,0,0,Dropout
257,BBA,1,2,25,123,0,5,5,3.17,5,5,Science,0,3,11,0,0,14,5,4.33,1,5,4.67,3.33,4.33,4.33,4.67,1,Complete
258,BBA,1,1,26,123,0,5,5,3,4,4,BUSINESS STUDIES,0,1,13,0,4,14,1,2.33,3.33,4.67,2.33,3.67,3.67,4.33,3.33,4,Complete
259,BBA,1,2,25,123,0,4.56,5,3.33,6,6,Humanities,0,2,12,0,0,14,3.33,1,3.67,3.67,4.33,5,4,4,4.33,4,Complete
260,BBA,1,1,27,123,0,5,5,3.54,0,6,SCIENCE,0,6,6,0,3,12,4.33,2,3.67,4,5,5,5,5,4.67,3.33,Complete
261,BBA,1,1,27,15,0,3.81,3.5,0,5,5,Commerce,37000,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,Dropout
262,BBA,1,2,26,9,0,4.81,4.2,2.45,5,5,SCIENCE,41133,0,0,0,0,1,3.67,4.67,2,0,0,0,0,0,0,0,Dropout
263,BBA,1,1,25,126,0,0,0,3.33,0,0,0,0,3,0,0,0,15,4.67,4,4,3.33,4.67,4.67,4.67,4,5,5,Complete
264,BBA,1,2,25,123,0,5,5,3.39,1,1,BUSINESS STUDIES,0,4,9,0,1,13,5,5,4.33,3.67,4.67,5,4.67,4.33,4,2.67,Complete
265,BBA,1,1,25,123,0,5,5,2.29,5,5,Business Studies,0,0,16,0,0,16,4,3,4.33,3.33,3.67,4,4.67,4,3,4.33,Complete
266,BBA,1,1,0,0,0,4.56,5,0,11,11,commerce,25750,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
267,BBA,1,2,27,123,0,5,5,3.77,8,8,Science,0,10,3,0,0,13,5,5,5,5,5,4.67,5,5,4.67,4.33,Complete
268,BBA,1,1,27,123,0,4.69,5,2.53,5,5,business studies,13975,0,15,0,0,15,4.67,3.67,3.33,3.33,4.33,2.33,3.33,4.33,4.33,4.67,Complete
269,BBA,1,2,27,57,0,5,5,2.17,0,0,BUSINESS STUDIES,0,0,5,0,0,6,1,2,2.67,2.67,1,3.33,3.67,1,3.33,3,Dropout
270,BBA,1,2,24,27,0,4.63,4.75,2.75,5,5,BUSINESS STUDIES,0,2,0,0,0,4,1,1,1,4,5,4,5,4.33,5,4.67,Dropout
271,BBA,1,1,27,123,0,4.56,4.9,2.78,1,1,BUSINESS,0,1,0,0,0,17,2.67,2,3.33,1,4.67,1,4,2.33,4,2,Complete
272,BBA,1,1,0,123,0,3.94,4.9,2.72,5,5,Science,0,1,15,0,5,15,5,4,4,4.67,2.33,2.67,2.67,2.33,3,4.33,Complete
273,BBA,1,1,27,21,0,4.69,4.6,1.3,4,4,Business Studies,37975,0,0,0,1,5,1,1,1,1,3.33,4,2,2,2.67,2.67,Dropout
274,BBA,1,1,27,0,0,3.88,3.2,0,5,5,business studies,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
275,BBA,1,2,25,0,0,5,5,0,5,5,Business Studies,-375,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
276,BBA,1,1,29,123,0,3.6,4.4,3.73,0,0,0,0,9,0,0,2,13,5,5,4.33,5,4.33,4,4.33,5,4.67,5,Complete
277,BBA,1,2,25,123,0,4.19,3.5,2.8,5,5,SCIENCE,0,1,0,0,1,17,3.67,1,3.67,4.67,3.33,1,3.33,4.33,3.67,4.67,Complete
278,BBA,1,1,0,12,0,3.63,3.33,1.8,5,5,Business Studies,-1025,0,0,0,0,2,3.33,1,3,4.33,1,2.33,0,0,0,0,Dropout
279,BBA,1,2,26,123,0,4.5,4.33,2.45,5,5,business studies,0,0,0,0,0,19,2.33,3.33,3.33,2.33,3.33,3.67,3,2.33,1,4,Complete
280,BBA,1,2,26,9,0,5,4.75,3.22,5,5,Business,0,0,0,0,0,1,4.33,4,4.33,0,0,0,0,0,0,0,Dropout
281,BBA,1,2,28,9,0,5,4.4,2.22,11,11,Science,37875,0,0,1,1,1,4,2.67,3,0,0,0,0,0,0,0,Dropout
282,BBA,1,1,26,123,0,4.63,4.1,3.25,8,5,Science,0,2,0,0,0,14,4.33,5,5,3.67,5,4.67,4,5,4.33,5,Complete
283,BBA,1,2,26,0,0,4.69,4.3,0,1,1,Business Studies,35875,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
284,BBA,1,2,26,123,0,5,4.7,2.76,5,5,Business StudiesScience,0,1,0,0,1,16,4,3,4,2,2.67,3.33,3.67,4,4,1,Complete
285,BBA,1,1,30,60,0,4,5,2.69,7,7,Commerce,37998,2,8,0,2,10,1,1,1,1,1,1,1,3.67,1,1,Dropout
286,BBA,1,1,25,24,0,3.25,3.25,1.87,5,5,B.Studie,-16000,0,0,0,1,3,2.67,3,2,3.33,2,1,4.33,2.33,3.33,0,Dropout
287,BBA,1,2,25,15,0,4.81,4.17,1.61,11,11,Business studies,-41900,0,0,0,0,3,1,2,2.33,2.67,3.67,4,0,0,0,0,Dropout
288,BBA,1,2,27,123,0,4.56,4.92,2.94,5,5,Business Studies,0,0,0,0,1,16,5,5,3,3.67,2.67,4.33,3.33,2.67,3,4,Complete
289,BBA,1,2,25,132,0,3.81,4.33,2.83,5,5,Business Studies,0,2,0,0,0,16,3.67,3.33,3,3.67,2.67,3.67,4.33,3,1,3,Complete
290,BBA,1,1,27,15,0,4.19,3.83,1.17,5,5,Bussiness Studies,-25,0,0,0,0,3,1,1,1,3,1,2.33,4,3,2,0,Dropout
291,BBA,1,2,25,123,0,4.06,3.92,2.32,5,5,B.Study,0,0,7,0,2,16,1,2.67,3.67,1,2.67,3.67,4,2.33,1,4,Complete
292,BBA,1,1,28,33,0,4.19,4.3,1.75,5,5,Business Studies,-7200,0,0,0,0,5,3,2.67,1,1,3,2.33,3.33,2.67,4,0,Dropout
293,BBA,1,2,25,123,0,5,4.83,3.23,5,5,Business Studies,0,2,0,0,0,15,1,4.67,4.33,2.67,4,4,4,3.67,3.67,4.67,Complete
294,BBA,1,2,28,123,0,4.69,4.8,3.19,5,5,commerce,0,2,0,0,1,14,4.33,3.67,5,5,4.33,2.67,4,4.67,5,5,Complete
295,BBA,1,1,28,123,0,5,4.7,2.86,5,5,Business Studies,0,0,0,0,0,10,3.33,5,3,5,4,3.33,4,3.33,3.67,3.33,Complete
296,BBA,1,2,26,33,0,4.88,4.1,1.51,6,6,Science,0,0,0,0,2,7,1,1,2.33,2,1,2.67,1,1,1,2.33,Dropout
297,BBA,1,2,25,123,0,4.94,4.25,2.76,5,5,Buisness Studies,0,0,2,0,0,14,3.67,2.67,4.67,3.33,4.33,3.33,3,4.33,3.67,3.67,Complete
298,BBA,1,2,25,27,0,4.81,4.9,1.93,11,11,Business studies,0,0,0,0,0,4,1,4.33,3,4,2,3,2.33,2,2,1,Dropout
299,BBA,1,1,25,123,0,3.88,3.42,2.67,5,5,Buisness Studies,0,0,0,0,1,16,3.33,4,2.67,4.67,3.67,2.33,1,4,3.67,3.33,Complete
300,BBA,1,1,25,123,0,4.69,4.8,3.46,8,5,BUSINESS STUDIES,0,5,0,0,2,13,5,4.33,4.67,5,5,4.33,4.67,3.67,5,5,Complete
301,BBA,1,1,26,123,0,4.5,1.5,3.81,7,7,Scinece,0,12,0,0,1,16,5,4.33,4.67,5,5,5,5,1,4.67,5,Complete
302,BBA,1,1,26,132,0,5,4.7,3.22,5,5,SCIENCE,-1100,3,0,0,0,13,5,4.67,5,3.33,4.33,5,4.67,4,5,5,Complete
303,BBA,1,1,24,0,0,4.5,3.75,0,8,8,Business studies,35875,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Dropout
304,BBA,1,2,25,60,0,4.63,4.08,1.64,5,5,BUSINESS STUDIES,3875,0,0,0,3,12,1,1,1,1,1,1,1,1,1,1,Dropout
305,BBA,1,2,25,30,0,4.69,4,1.9,6,6,0,0,0,0,0,0,6,1,1,1,2,3.33,1,3,3.33,2.67,1,Dropout
306,BBA,1,1,26,0,0,3.38,2.83,0,0,0,B.study,35975,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
307,BBA,1,1,26,18,0,4.56,4.4,1.88,5,5,b.studies,0,0,0,0,1,5,1,1,1,1,1,3.33,3.67,3.67,1,1,Dropout
308,BBA,1,1,27,9,0,4.56,4.4,0.84,8,8,Business Studies,-4,0,0,0,0,2,1,1,1,2.67,2.67,2.67,0,0,0,0,Dropout
309,BBA,1,2,30,63,0,4.2,3,2.63,2,2,business,0,1,0,0,1,11,1,1,1,1,4.33,5,3.67,4.67,4.33,1,Dropout
310,BBA,1,2,26,0,0,4.75,3.92,0,5,5,Business studies,-1125,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
311,BBA,1,1,0,21,0,4.19,4,1.3,5,5,Buisness Studies,-10,0,4,0,0,4,1,1,1,1,1,2,3.33,2.67,2,3.67,Dropout
312,BBA,1,1,28,123,0,3.8,3.5,3.01,7,7,"MATHS,ACCOUNTING",-1,2,0,0,1,14,5,5,3.33,3.67,4.67,3.33,4.67,5,4.67,4.33,Complete
313,BBA,1,1,31,90,0,2.4,3.8,1.73,0,0,0,60375,0,0,0,4,14,1,1,1,1,3,2.67,3.67,1,1,2.67,Dropout
314,BBA,1,1,26,0,0,5,4.7,0,5,5,Business Studies,35975,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
315,BBA,1,1,30,120,0,5,5,3.63,5,5,Business Studies,32000,8,12,0,0,15,1,5,4.67,4.33,4.33,4.33,4.33,3.67,4.33,4.33,Dropout
316,BBA,1,1,27,39,0,4,5,2.61,7,7,Science,0,0,5,0,0,5,3.33,3.33,3.33,3.33,2,1,2.67,3.33,5,1,Dropout
317,BBA,1,2,25,123,0,5,5,3.95,5,5,Science,0,11,15,0,2,14,5,5,5,1,1,1,5,5,5,4.67,Complete
318,BBA,1,1,25,3,0,4.75,5,0.5,11,11,Commerce,37000,0,4,0,1,4,1,1,1,1,1,3,0,0,0,0,Dropout
319,BBA,1,1,25,33,0,4.19,4.33,1.58,11,11,Commerce,200,0,0,0,2,5,3,1,2.67,2.67,2,2,3.33,2,3.67,3.33,Dropout
320,BBA,1,1,26,126,0,5,5,2.28,1,1,Buisness studies,39000,0,15,1,7,15,3,4,2.33,3.33,3,2.33,2,2,3.67,2.33,Complete
321,BBA,1,1,25,6,0,3.88,5,0.6,11,11,Business Studies,38000,0,2,0,1,2,1,1,1,3,1,2,0,0,0,0,Dropout
322,BBA,1,2,25,12,0,4.88,5,1.62,5,5,Business Studies,-25,0,3,0,0,3,1,1,1,1,4.33,1,4,3.67,3.33,0,Dropout
323,BBA,1,2,27,123,0,5,5,3.52,5,5,Science,0,6,8,0,0,14,5,5,5,5,4.33,4.67,4,4.33,5,5,Complete
324,BBA,1,1,26,15,0,4.13,4.1,1.28,5,5,business studies,0,0,0,0,0,3,1,2,2.33,1,1,2,2.33,4,0,0,Dropout
325,BBA,1,2,29,63,0,4.63,5,2.33,8,8,Business Studies,6993,1,13,0,4,9,2,3.67,1,4,3,2.33,3.33,3.33,2.33,4.33,Dropout
326,BBA,1,1,27,123,0,5,5,3.41,4,5,Business Studies,0,9,5,0,2,14,4.67,5,4.67,5,5,5,4.33,5,4.33,4.67,Complete
327,BBA,1,2,27,123,0,5,4.7,3.47,5,5,Science,-200,5,0,0,1,13,4.67,3,4.67,2.67,5,4.67,4.67,4.67,4.67,3,Complete
328,BBA,1,2,25,123,0,5,5,3.09,5,5,Business Studies,0,3,15,0,0,17,3,4,3.67,4,3.67,3.67,2.33,3.33,3.67,3.67,Complete
329,BBA,1,2,27,123,0,4.88,5,3.49,5,5,Business Studies,0,6,6,0,0,12,5,5,3.67,5,5,3.67,4.67,5,5,4.33,Complete
330,BBA,1,2,25,123,0,4.94,5,3.62,5,5,Science,-7,8,6,0,0,14,5,4,5,3.67,5,4.33,4.67,4.33,4.33,4.67,Complete
331,BBA,1,2,26,123,0,5,5,3,5,5,Business Studies,0,0,15,0,0,15,4.33,3,4.33,3.67,3.33,4,4.33,3.67,4.67,4,Complete
332,BBA,1,1,27,123,0,5,5,3.16,9,5,Humanities,0,1,13,0,0,14,2.67,3,4.33,4.33,1,5,4,5,4.33,3.67,Complete
333,BBA,1,1,28,30,0,5,5,2.07,5,5,BUSINESS STUDIES,44000,1,5,0,0,6,1,1,1,1,1,1,1,1,1,3.33,Dropout
334,BBA,1,1,27,123,0,4.31,5,2.98,11,11,Business Studies,0,1,14,0,6,15,4,3.33,4.67,3.33,5,5,1,3.33,3.33,4.33,Complete
335,BBA,1,1,27,123,0,4.88,5,3.31,5,5,Business Studies,15000,6,8,1,2,14,4.33,5,4.33,4.33,3.67,4,4.67,4.33,3.67,4.67,Complete
336,BBA,1,2,26,123,0,5,5,3.44,5,5,Business Studies,-100,6,10,0,1,16,1,3.33,4.33,4.67,5,5,5,4.67,3.67,4.33,Complete
